iter	Logloss
328	0.2248814826
329	0.2248613707
330	0.224845061
331	0.2248290616
332	0.2248149198
333	0.2247877821
334	0.2247747474
335	0.2247600444
336	0.2247486005
337	0.2247338638
338	0.2247200864
339	0.2247038178
340	0.2246873448
341	0.2246728164
342	0.2246628845
343	0.2246447679
344	0.2246286376
345	0.224603142
346	0.2245871177
347	0.2245721901
348	0.2245578889
349	0.224534869
350	0.2245221412
351	0.224512366
352	0.2244948103
353	0.2244743581
354	0.2244614385
355	0.2244439445
356	0.224422231
357	0.2244070204
358	0.2243936315
359	0.2243712416
360	0.2243582995
361	0.2243445744
362	0.224329681
363	0.2243120511
364	0.2242973032
365	0.2242770669
366	0.2242627325
367	0.2242492523
368	0.2242338732
369	0.2242200925
370	0.2242074599
371	0.2241863606
372	0.2241747537
373	0.224159558
374	0.2241491651
375	0.2241277268
376	0.224111866
377	0.2240941636
378	0.2240842396
379	0.2240694587
380	0.2240412309
381	0.2240200184
382	0.2240063605
383	0.2239829093
384	0.2239581104
385	0.2239472931
386	0.2239284381
387	0.2239139932
388	0.2238928911
389	0.2238774979
390	0.223858076
391	0.2238466923
392	0.2238278118
393	0.2238184269
394	0.2237896847
395	0.2237725849
396	0.2237565941
397	0.2237363571
398	0.223719714
399	0.2237084165
400	0.223687122
401	0.2236748455
402	0.2236611844
403	0.2236437249
404	0.2236268469
405	0.223605546
406	0.2235831286
407	0.223567068
408	0.2235512231
409	0.2235333502
410	0.2235210537
411	0.2235034922
412	0.2234893053
413	0.2234709349
414	0.2234587545
415	0.2234419561
416	0.2234221416
417	0.2234054529
418	0.2233938385
419	0.2233796798
420	0.2233690125
421	0.2233567511
422	0.2233460418
423	0.2233293598
424	0.2233168081
425	0.2233019779
426	0.2232883108
427	0.2232743862
428	0.2232618243
429	0.2232474303
430	0.2232309308
431	0.2232128605
432	0.2232006329
433	0.2231866204
434	0.2231704595
435	0.2231512132
436	0.2231388811
437	0.2231262218
438	0.2231142333
439	0.2231015813
440	0.2230905636
441	0.2230808696
442	0.2230633202
443	0.2230499866
444	0.2230328167
445	0.2230176113
446	0.2230029379
447	0.2229867831
448	0.2229671407
449	0.2229530835
450	0.2229405147
451	0.2229272061
452	0.2229145553
453	0.2228970795
454	0.2228789745
455	0.2228700113
456	0.2228559679
457	0.2228428308
458	0.2228224949
459	0.2228082289
460	0.2227894005
461	0.2227787114
462	0.2227640686
463	0.2227521859
464	0.2227395817
465	0.2227227028
466	0.2227080152
467	0.2226914685
468	0.2226788266
469	0.2226618295
470	0.2226442693
471	0.2226340712
472	0.2226174729
473	0.2226072425
474	0.2225919602
475	0.2225836925
476	0.2225694321
477	0.2225528762
478	0.2225362668
479	0.2225241441
480	0.2225108664
481	0.2224906385
482	0.2224784582
483	0.2224585218
484	0.2224463358
485	0.2224379637
486	0.2224213004
487	0.2224091836
488	0.2223962332
489	0.2223660609
490	0.2223529669
491	0.2223427474
492	0.2223327414
493	0.2223178231
494	0.2223031744
495	0.2222862416
496	0.2222742266
497	0.2222620963
498	0.2222519993
499	0.2222331323
500	0.222215171
501	0.222203027
502	0.2221875552
503	0.2221758605
504	0.222169679
505	0.2221570448
506	0.222144712
507	0.2221347867
508	0.2221167893
509	0.2221061267
510	0.2220925289
511	0.2220829434
512	0.2220664038
513	0.2220515181
514	0.222037854
515	0.2220141645
516	0.2219980348
517	0.2219856627
518	0.2219723608
519	0.2219630638
520	0.2219466027
521	0.2219349482
522	0.2219245185
523	0.2219146617
524	0.2219009672
525	0.2218513647
526	0.221839205
527	0.2217935465
528	0.221783359
529	0.2217635387
530	0.2217447729
531	0.2217308094
532	0.2217191231
533	0.2217107529
534	0.221694435
535	0.221684064
536	0.2216708937
537	0.2216542899
538	0.2216449608
539	0.2216383811
540	0.2216221955
541	0.2216091539
542	0.2215942044
543	0.2215843684
544	0.2215758977
545	0.2215631501
546	0.2215480598
547	0.2215372567
548	0.2215300079
549	0.2215186867
550	0.2215001879
551	0.2214933266
552	0.2214849298
553	0.2214659165
554	0.2214158905
555	0.2213850837
556	0.2213734459
557	0.2213585706
558	0.2213399483
559	0.2213237323
560	0.2213097447
561	0.2212943911
562	0.2212728162
563	0.2212618565
564	0.221245708
565	0.2212314081
566	0.2212206351
567	0.2212107098
568	0.2211915075
569	0.2211852588
570	0.2211754289
571	0.2211591722
572	0.2211461245
573	0.221132982
574	0.2211182742
575	0.2211052915
576	0.2210954994
577	0.2210857378
578	0.2210727099
579	0.2210599553
580	0.2210462603
581	0.221034987
582	0.2210219181
583	0.2210109612
584	0.2209981497
585	0.2209834158
586	0.2209789907
587	0.2209603342
588	0.2209474852
589	0.2209339363
590	0.220923771
591	0.2209122045
592	0.2208962177
593	0.2208817811
594	0.2208684794
595	0.2208572921
596	0.220844815
597	0.2208325145
598	0.2208173645
599	0.2208034501
600	0.2207921548
601	0.2207787753
602	0.2207664207
603	0.2207585607
604	0.2207456486
605	0.2207355488
606	0.2207195058
607	0.2207069444
608	0.2206933009
609	0.22067625
610	0.2206532004
611	0.220638381
612	0.2206262192
613	0.2206102255
614	0.2205990241
615	0.2205847478
616	0.2205726986
617	0.2205586196
618	0.2205455774
619	0.2205397678
620	0.2205290281
621	0.2205084702
622	0.220483515
623	0.2204178097
624	0.2203933989
625	0.2203754378
626	0.2203602772
627	0.2203475525
628	0.2203377615
629	0.2203191249
630	0.2203074668
631	0.2202915342
632	0.2202779254
633	0.2202644134
634	0.2202484207
635	0.2202329193
636	0.2202223588
637	0.2202107857
638	0.2202019057
639	0.2201909787
640	0.2201766834
641	0.220164113
642	0.220152955
643	0.2201382177
644	0.2201242647
645	0.2201091946
646	0.2201071829
647	0.220092329
648	0.2200836466
649	0.2200662568
650	0.2200525948
651	0.2200388664
652	0.2200273424
653	0.22001014
654	0.2199990524
655	0.2199848166
656	0.2199711858
657	0.2199582352
658	0.219945825
659	0.2199368599
660	0.2199223255
661	0.2199107289
662	0.2198946827
663	0.2198852387
664	0.2198713912
665	0.2198529118
666	0.2198379738
667	0.2198282496
668	0.2198174244
669	0.2197993609
670	0.2197870268
671	0.2197726866
672	0.2197596783
673	0.2197485701
674	0.2197361153
675	0.2197223921
676	0.2197091851
677	0.2196962817
678	0.2196822658
679	0.2196710925
680	0.2196613681
681	0.2196505337
682	0.2196374146
683	0.2196201397
684	0.2196109668
685	0.2196036501
686	0.2195889357
687	0.219572081
688	0.2195628202
689	0.2195513876
690	0.2195402342
691	0.2195258292
692	0.2195073012
693	0.219488317
694	0.2194770066
695	0.219466332
696	0.2194519271
697	0.2194431488
698	0.219426809
699	0.2194264375
700	0.2194168688
701	0.2194056046
702	0.2193878105
703	0.2193807073
704	0.2193699674
705	0.2193587146
706	0.2193463861
707	0.2193336484
708	0.2193232977
709	0.2193089005
710	0.2192910163
711	0.219276655
712	0.219264271
713	0.2192518741
714	0.2192366057
715	0.2192268325
716	0.2192132792
717	0.2192026665
718	0.2191935713
719	0.2191808821
720	0.2191664021
721	0.2191545003
722	0.2191387107
723	0.2191281574
724	0.2191197431
725	0.2191085949
726	0.2190943343
727	0.2190853959
728	0.2190743729
729	0.2190627909
730	0.2190533634
731	0.2190479352
732	0.2190358261
733	0.219014255
734	0.2190016489
735	0.2189853955
736	0.2189792267
737	0.2189646405
738	0.2189511831
739	0.2189370511
740	0.218929175
741	0.2189139061
742	0.2188998826
743	0.2188908505
744	0.2188771656
745	0.2188662863
746	0.2188542074
747	0.2188421511
748	0.2188286355
749	0.218817465
750	0.2188066791
751	0.2187932753
752	0.2187829948
753	0.2187699216
754	0.2187563365
755	0.2187445957
756	0.2187269442
757	0.2187187152
758	0.2187056272
759	0.2186931261
760	0.218681967
761	0.2186695138
762	0.218654705
763	0.2186413563
764	0.2186316195
765	0.2186188883
766	0.2186084707
767	0.2185972682
768	0.2185814036
769	0.2185706396
770	0.2185558516
771	0.218541221
772	0.2185320228
773	0.2185198053
774	0.2185121907
775	0.218497152
776	0.2184863065
777	0.2184774677
778	0.21846542
779	0.218448548
780	0.2184380687
781	0.218421009
782	0.218407087
783	0.2183910367
784	0.2183785329
785	0.2183662844
786	0.2183549588
787	0.2183412614
788	0.2183272246
789	0.218318376
790	0.2183105117
791	0.2183017805
792	0.2182899728
793	0.2182789107
794	0.2182661978
795	0.2182543897
796	0.2182407033
797	0.2182272224
798	0.2182171319
799	0.2182038909
800	0.2181891299
801	0.2181808463
802	0.2181687699
803	0.2181579409
804	0.2181512463
805	0.2181375017
806	0.2181246281
807	0.2181215099
808	0.2181115949
809	0.2181008265
810	0.2180934112
811	0.2180815839
812	0.2180697657
813	0.2180480743
814	0.2180335905
815	0.2180173632
816	0.2180045422
817	0.2179938997
818	0.2179800415
819	0.2179661453
820	0.2179555903
821	0.2179491517
822	0.2179338917
823	0.2179242364
824	0.2179132164
825	0.2179032006
826	0.2178897646
827	0.2178780315
828	0.2178656608
829	0.2178539401
830	0.2178430388
831	0.2178334016
832	0.2178215064
833	0.2178094275
834	0.2177975828
835	0.2177853259
836	0.2177680564
837	0.217752004
838	0.21774108
839	0.217730456
840	0.2177153623
841	0.2177022942
842	0.2176907846
843	0.2176798162
844	0.2176672978
845	0.2176560342
846	0.2176451022
847	0.2176360151
848	0.2176253532
849	0.2176136496
850	0.2176015202
851	0.2175874701
852	0.2175800289
853	0.2175645821
854	0.21755644
855	0.2175447599
856	0.2175300308
857	0.2175181537
858	0.217502332
859	0.2174921229
860	0.2174788732
861	0.2174668599
862	0.2174582747
863	0.2174502901
864	0.2174369922
865	0.2174235967
866	0.217398536
867	0.2173865352
868	0.2173800744
869	0.2173701075
870	0.217360427
871	0.2173506856
872	0.2173411638
873	0.2173073994
874	0.2172951237
875	0.2172583084
876	0.2171807945
877	0.217169893
878	0.2171615488
879	0.2171494385
880	0.2171357274
881	0.2171254504
882	0.2171149624
883	0.2171060055
884	0.2170948621
885	0.2170660852
886	0.2170410298
887	0.2170149928
888	0.2170028903
889	0.2169901217
890	0.2169726877
891	0.2169462953
892	0.2169388286
893	0.2169314698
894	0.21692228
895	0.2169126578
896	0.2169010777
897	0.2168930778
898	0.2168828307
899	0.2168676802
900	0.2168525826
901	0.2168419624
902	0.2168213705
903	0.2168113688
904	0.2167958476
905	0.2167825721
906	0.2167719925
907	0.2167610651
908	0.2167516845
909	0.2167411381
910	0.2167136509
911	0.2167000123
912	0.2166861271
913	0.216678234
914	0.2166679285
915	0.2166571116
916	0.216644519
917	0.2166367242
918	0.2166268436
919	0.2166153793
920	0.2166030355
921	0.2165904129
922	0.2165814356
923	0.2165696584
924	0.2165526224
925	0.2165464413
926	0.2165314305
927	0.2165204636
928	0.2165125316
929	0.2165045357
930	0.2164952005
931	0.2164818218
932	0.2164715224
933	0.2164590223
934	0.2164487303
935	0.2164393019
936	0.2164287614
937	0.2164169634
938	0.2164070135
939	0.2163947105
940	0.216384756
941	0.2163693228
942	0.2163623946
943	0.2163513179
944	0.2163442463
945	0.216335381
946	0.2163281934
947	0.2163177386
948	0.2163063353
949	0.2162913826
950	0.2162754465
951	0.216263351
952	0.2162546793
953	0.2162381151
954	0.2162275215
955	0.2162156875
956	0.2162049126
957	0.216196333
958	0.216181975
959	0.2161673081
960	0.216155371
961	0.2161436299
962	0.2161331803
963	0.2161222282
964	0.2161063158
965	0.21610054
966	0.2160913244
967	0.2160785396
968	0.2160668111
969	0.2160573769
970	0.2160483495
971	0.2160406686
972	0.2160360056
973	0.2160277377
974	0.2159974928
975	0.2159834095
976	0.2159741575
977	0.2159589749
978	0.2159453032
979	0.2159369178
980	0.21592119
981	0.2159091912
982	0.2158992877
983	0.2158879381
984	0.2158750082
985	0.2158641255
986	0.215853643
987	0.2158433051
988	0.2158287151
989	0.2158186717
990	0.2158076533
991	0.2157972348
992	0.2157846495
993	0.2157733822
994	0.2157648764
995	0.2157523924
996	0.2157383972
997	0.2157303915
998	0.2157240249
999	0.215716783
