iter	Logloss
171	0.2564712606
172	0.2563909505
173	0.2563486287
174	0.2562983236
175	0.2562539266
176	0.256193221
177	0.2561258179
178	0.2560842204
179	0.2560268311
180	0.2559920573
181	0.2559539429
182	0.2559153646
183	0.2558973918
184	0.2558563965
185	0.2557926514
186	0.2557173136
187	0.2556170451
188	0.2555449666
189	0.2554920654
190	0.2554466634
191	0.2553859538
192	0.2552915365
193	0.2552580729
194	0.2552325317
195	0.2551741496
196	0.2551278727
197	0.2550834025
198	0.2550429565
199	0.2550198649
200	0.2549811564
201	0.2549447469
202	0.2548878581
203	0.2548316284
204	0.2547902669
205	0.2547471069
206	0.2547074748
207	0.2546462891
208	0.2545933309
209	0.2545349202
210	0.2544947428
211	0.2544681193
212	0.2544016683
213	0.2543666097
214	0.2543253011
215	0.2542529989
216	0.254222522
217	0.2541912435
218	0.2540917399
219	0.2540172241
220	0.253992216
221	0.2539624227
222	0.2539224731
223	0.2538852946
224	0.2538573201
225	0.2538048258
226	0.253756604
227	0.2537151408
228	0.2536771444
229	0.253601001
230	0.2535377523
231	0.2535046549
232	0.2534224487
233	0.2533832072
234	0.2533160319
235	0.2532634806
236	0.2532132812
237	0.2531503174
238	0.2531139323
239	0.2530550944
240	0.2530231405
241	0.252961499
242	0.2529009399
243	0.2528185669
244	0.2527845703
245	0.2527091878
246	0.2526581746
247	0.2525938477
248	0.2525732992
249	0.2525225749
250	0.2524326742
251	0.252385376
252	0.2523332723
253	0.2522878337
254	0.2522497762
255	0.252186731
256	0.2521537882
257	0.2520950724
258	0.2520316162
259	0.2519843994
260	0.2519377686
261	0.2519040568
262	0.2518790405
263	0.2518256307
264	0.251767981
265	0.2517207723
266	0.2517079915
267	0.2516356486
268	0.2515679769
269	0.251533667
270	0.2514653402
271	0.2514503296
272	0.2514329753
273	0.2513696208
274	0.2513241577
275	0.2513159912
276	0.2512689982
277	0.2511893921
278	0.2511835164
279	0.2511110799
280	0.2510629069
281	0.2510129313
282	0.2509426188
283	0.2508871785
284	0.2508356323
285	0.2507819336
286	0.2507370728
287	0.2506951497
288	0.2506347738
289	0.2506030477
290	0.2505323324
291	0.2504877767
292	0.2504425212
293	0.2503978068
294	0.2503885824
295	0.250336792
296	0.2503021973
297	0.2502406128
298	0.2501705363
299	0.2501375854
300	0.2500562052
301	0.2500496908
302	0.2500144979
303	0.2499853882
304	0.2499587565
305	0.2499469564
306	0.2499218384
307	0.2498876221
308	0.2498785685
309	0.2498670776
310	0.2498315715
311	0.2497793009
312	0.2496965413
313	0.2496406616
314	0.2495833659
315	0.2495463053
316	0.2495129842
317	0.2494663289
318	0.2494218302
319	0.2493464803
320	0.2493094889
321	0.2492915934
322	0.2492454956
323	0.2492339559
324	0.2491858236
325	0.2491206299
326	0.2490481608
327	0.249006722
328	0.2489394328
329	0.2489237264
330	0.248868217
331	0.2488369181
332	0.248832133
333	0.2487723592
334	0.2487287557
335	0.2486786702
336	0.2486725464
337	0.2486133138
338	0.2485885742
339	0.2485588094
340	0.2485003621
341	0.2484528402
342	0.2484248047
343	0.248356429
344	0.2483056763
345	0.2482700073
346	0.2482200277
347	0.2481709351
348	0.2481348877
349	0.248090918
350	0.2480848999
351	0.2480360514
352	0.2480247681
353	0.2479380371
354	0.2478814168
355	0.2478371582
356	0.2478324504
357	0.2477741577
358	0.2477609131
359	0.2477568929
360	0.2477189128
361	0.2477026571
362	0.247656543
363	0.2475950114
364	0.2475459554
365	0.2475254476
366	0.2474899089
367	0.2474760295
368	0.2474416789
369	0.2474057983
370	0.2473394002
371	0.2473133545
372	0.2472729777
373	0.2472244344
374	0.24718243
375	0.2471342773
376	0.2471247965
377	0.2470700399
378	0.2470205241
379	0.2470080322
380	0.2469928752
381	0.2469340454
382	0.2468775838
383	0.2468503418
384	0.2468055542
385	0.2468013672
386	0.2467703613
387	0.2467128337
388	0.24664493
389	0.246587264
390	0.2465482585
391	0.2465157349
392	0.246468929
393	0.2463854004
394	0.2463360189
395	0.2463107178
396	0.2462671875
397	0.2462163574
398	0.2461716715
399	0.2461456136
400	0.2461349162
401	0.2460583211
402	0.2460295898
403	0.2459728149
404	0.245928361
405	0.2458987712
406	0.2458695068
407	0.2458202922
408	0.2457786784
409	0.2457698934
410	0.2457477498
411	0.2456988647
412	0.2456560954
413	0.2456465088
414	0.2456432048
415	0.2456088826
416	0.2455697184
417	0.245531368
418	0.2454662882
419	0.2454410807
420	0.245437911
421	0.2453804565
422	0.2453260864
423	0.2452632161
424	0.2452232625
425	0.2452093018
426	0.2451945272
427	0.2451327799
428	0.2450899089
429	0.2450377726
430	0.2449852865
431	0.2449428711
432	0.2448662272
433	0.2448260579
434	0.2447952759
435	0.2447607259
436	0.2447080037
437	0.2446999634
438	0.2446643921
439	0.2446197917
440	0.2445722941
441	0.2445294027
442	0.2444932048
443	0.2444436523
444	0.2443984049
445	0.2443596354
446	0.2443180583
447	0.2442813436
448	0.2442355184
449	0.2441871053
450	0.2441822184
451	0.2441733968
452	0.2441275757
453	0.2440818766
454	0.244026005
455	0.2439445719
456	0.2439204224
457	0.2438907511
458	0.2438877686
459	0.2438475464
460	0.2437801758
461	0.243713855
462	0.2436810832
463	0.243637146
464	0.2436343262
465	0.2435908651
466	0.2435726237
467	0.2435290649
468	0.2434879232
469	0.2434591471
470	0.2434147664
471	0.2433763468
472	0.2433322225
473	0.2433201335
474	0.2433130208
475	0.2432903564
476	0.2432882812
477	0.2432471965
478	0.243209314
479	0.2431867472
480	0.2431519084
481	0.2431034098
482	0.2430437907
483	0.2429876831
484	0.2429387573
485	0.242898291
486	0.2428284505
487	0.2427940023
488	0.2427318034
489	0.2426866252
490	0.2426503621
491	0.2426482178
492	0.2426008708
493	0.2425338053
494	0.2424992554
495	0.2424931803
496	0.24246639
497	0.2424303263
498	0.2424100138
499	0.2423586548
500	0.2423567952
501	0.242311731
502	0.2423094849
503	0.2422590902
504	0.2421982463
505	0.2421402222
506	0.2420867065
507	0.2420536947
508	0.2420144653
509	0.2419791545
510	0.2419460653
511	0.2419439128
512	0.2418908081
513	0.2418621989
514	0.2418434692
515	0.2417861491
516	0.2417598267
517	0.2417141602
518	0.2416616536
519	0.2416405314
520	0.2416014486
521	0.2415593018
522	0.2414873983
523	0.2414774821
524	0.2414711711
525	0.2414363444
526	0.2414034139
527	0.241330249
528	0.2413023682
529	0.241282841
530	0.2412179728
531	0.241155306
532	0.2411361206
533	0.2410925171
534	0.2410527303
535	0.2409878906
536	0.2409434001
537	0.2408856689
538	0.2408585409
539	0.2408223877
540	0.2407940715
541	0.2407816813
542	0.2407210286
543	0.2406910116
544	0.2406494792
545	0.2406098226
546	0.240580717
547	0.2405321208
548	0.2405018758
549	0.2404614868
550	0.2404337118
551	0.2403986572
552	0.240364445
553	0.2403230306
554	0.2402990601
555	0.2402514404
556	0.2402348633
557	0.2402332845
558	0.2401665405
559	0.2401236084
560	0.2400859416
561	0.2400616943
562	0.2400445475
563	0.2400028361
564	0.2399424642
565	0.2399130086
566	0.239865389
567	0.2398130046
568	0.2398072998
569	0.2397891805
570	0.2397539591
571	0.2397309652
572	0.2396898234
573	0.2396405762
574	0.2396390828
575	0.2396083903
576	0.2395737345
577	0.2395383057
578	0.2394571737
579	0.2394088704
580	0.2393517985
581	0.2393157715
582	0.2392949056
583	0.2392413696
584	0.2392004028
585	0.2391891235
586	0.2391779419
587	0.23911545
588	0.2390841715
589	0.2390574666
590	0.2390240153
591	0.2389798462
592	0.2389495972
593	0.2388892619
594	0.2388819499
595	0.2388728719
596	0.2388296143
597	0.2387879028
598	0.2387468872
599	0.2387334188
600	0.2386770182
601	0.2386268107
602	0.2385928752
603	0.2385824382
604	0.2385433757
605	0.238518278
606	0.2384529907
607	0.2384255127
608	0.2383802694
609	0.238349943
610	0.2383482707
611	0.2383382935
612	0.2383173584
613	0.2382698201
614	0.2382358195
615	0.2382190877
616	0.2381858683
617	0.2381030762
618	0.2380259888
619	0.2379939087
620	0.2379717122
621	0.2379028809
622	0.2378561117
623	0.2378283732
624	0.2377858032
625	0.2377252726
626	0.2376665975
627	0.2376512288
628	0.2376239258
629	0.2375846436
630	0.2375458374
631	0.2374986003
632	0.2374515137
633	0.2374115438
634	0.2374099447
635	0.2374084269
636	0.2373594035
637	0.237326119
638	0.2372866699
639	0.2372630046
640	0.23722712
641	0.2372041707
642	0.237177002
643	0.2371513997
644	0.2371499919
645	0.2371062622
646	0.2370728231
647	0.2370419271
648	0.2369896362
649	0.2369565715
650	0.2369408936
651	0.2369089071
652	0.2368965454
653	0.2368948771
654	0.2368783122
655	0.2368457438
656	0.2368134603
657	0.2367571615
658	0.2367267212
659	0.2367064982
660	0.2366864909
661	0.2366279256
662	0.2365877035
663	0.2365469198
664	0.2365387288
665	0.2365156372
666	0.2364481893
667	0.2364150187
668	0.2363738322
669	0.2363539185
670	0.2362979167
671	0.236251359
672	0.2362017171
673	0.2362000203
674	0.2361710164
675	0.236139327
676	0.2360900838
677	0.2360571208
678	0.235995813
679	0.2359609945
680	0.2359075887
681	0.2359060954
682	0.2358634033
683	0.2358336385
684	0.2357791545
685	0.2357698649
686	0.2357195679
687	0.2356932251
688	0.2356620321
689	0.2356274699
690	0.2355813517
691	0.2355680664
692	0.2355346558
693	0.235506071
694	0.2354646606
695	0.235437736
696	0.2353780843
697	0.2353531372
698	0.2353166138
699	0.2352916585
700	0.2352528442
701	0.2352397746
702	0.2352169393
703	0.2351906494
704	0.2351490763
705	0.2351438639
706	0.2350948771
707	0.2350592896
708	0.2350302856
709	0.2349848348
710	0.2349509766
711	0.2349495117
712	0.2349340251
713	0.2348979655
714	0.2348386149
715	0.2348288859
716	0.2348164591
717	0.2347478231
718	0.2347357951
719	0.2346731649
720	0.2345919556
721	0.2345841919
722	0.2345274862
723	0.2345092122
724	0.2344726847
725	0.2344395182
726	0.2343947632
727	0.2343476359
728	0.2343017578
729	0.2342544718
730	0.2342393026
731	0.2342212036
732	0.2341631958
733	0.2341388021
734	0.2340849121
735	0.2340646769
736	0.2340194499
737	0.2339781047
738	0.2339050537
739	0.2338605794
740	0.2338353271
741	0.2338048991
742	0.2337710937
743	0.2337504557
744	0.2337031087
745	0.233685319
746	0.2336531901
747	0.2336221883
748	0.2335767497
749	0.2335049357
750	0.2334736694
751	0.2334309937
752	0.233401359
753	0.2333780965
754	0.2333653524
755	0.2333491536
756	0.2332921021
757	0.2332907511
758	0.2332465576
759	0.2332216227
760	0.2331726807
761	0.2331653483
762	0.2331289836
763	0.2330811035
764	0.2330281453
765	0.2330206828
766	0.2330195353
767	0.2329903198
768	0.2329809082
769	0.2329702799
770	0.2329691366
771	0.2329206177
772	0.2328864543
773	0.2328632772
774	0.2328358317
775	0.2327820394
776	0.2327533976
777	0.2327338257
778	0.2327010091
779	0.2326997355
780	0.2326595459
781	0.2326238037
782	0.2325796631
783	0.2325329631
784	0.2325189657
785	0.2325024211
786	0.2324948771
787	0.2324936401
788	0.2324157023
789	0.2323651408
790	0.2323279419
791	0.2322654663
792	0.2322254395
793	0.2321903564
794	0.2321465413
795	0.2320833659
796	0.2320238932
797	0.2319948853
798	0.2319541463
799	0.2319454264
800	0.2319039103
801	0.231902946
802	0.2318620565
803	0.2318253052
804	0.2317589518
805	0.2317084351
806	0.2316569051
807	0.2316305623
808	0.2316144084
809	0.2315941325
810	0.2315326457
811	0.2315048136
812	0.231463737
813	0.2314320313
814	0.2313902873
815	0.2313799032
816	0.2313392497
817	0.2313382528
818	0.231308606
819	0.2312839966
820	0.2312737345
821	0.2312697266
822	0.2312604899
823	0.2312212118
824	0.2312028442
825	0.2312018351
826	0.2311823934
827	0.2311798584
828	0.2311678711
829	0.231133842
830	0.2311090047
831	0.2310503621
832	0.2310068441
833	0.2309821452
834	0.2309444499
835	0.2309170166
836	0.2309002604
837	0.2308455363
838	0.2308265096
839	0.2307777873
840	0.2307405924
841	0.2307043376
842	0.2306783285
843	0.2306345662
844	0.230625529
845	0.2305892782
846	0.2305368693
847	0.2305356689
848	0.230510909
849	0.2304787313
850	0.2304179972
851	0.2304006714
852	0.23038066
853	0.2303208293
854	0.2302921509
855	0.2302535848
856	0.230235201
857	0.2302217489
858	0.2301793009
859	0.2301259359
860	0.2300713745
861	0.2300099528
862	0.2299532837
863	0.2299229167
864	0.2298694336
865	0.2298466553
866	0.2298104451
867	0.229772526
868	0.2297329346
869	0.2296882406
870	0.2296810954
871	0.2296635783
872	0.2296133993
873	0.2295872233
874	0.229565507
875	0.2295644043
876	0.2295195638
877	0.2294754679
878	0.2294670614
879	0.2294119792
880	0.229364563
881	0.229322465
882	0.2292835246
883	0.229253068
884	0.2292351522
885	0.2291981405
886	0.2291479533
887	0.2291086629
888	0.2290703654
889	0.2290091838
890	0.2289711751
891	0.2289525391
892	0.2289514282
893	0.2289339071
894	0.2288943359
895	0.228850769
896	0.2288184204
897	0.2287881999
898	0.228740625
899	0.2286865682
900	0.2286381185
901	0.2285880371
902	0.2285459595
903	0.2285271647
904	0.2284786865
905	0.2284266846
906	0.2283817871
907	0.228380957
908	0.228333903
909	0.228297758
910	0.2282287476
911	0.2282243408
912	0.2282023397
913	0.2282012207
914	0.2281823853
915	0.2281739339
916	0.228138505
917	0.2281053385
918	0.2280815999
919	0.2280624756
920	0.2280482422
921	0.2280094482
922	0.2279653849
923	0.2279099772
924	0.2278997437
925	0.2278856038
926	0.2278384521
927	0.2278066528
928	0.2277874715
929	0.2277682129
930	0.2277223592
931	0.2276753743
932	0.2276536458
933	0.2276273763
934	0.2275882161
935	0.2275873576
936	0.2275281169
937	0.2274883504
938	0.2274560506
939	0.2274233317
940	0.2273821086
941	0.2273813517
942	0.2273209757
943	0.2272801921
944	0.2272116455
945	0.2271708659
946	0.2271348918
947	0.2271156453
948	0.2270601888
949	0.2270177897
950	0.2270084229
951	0.2269910034
952	0.2269600789
953	0.2269214274
954	0.2268803304
955	0.2268475789
956	0.2268238525
957	0.226797522
958	0.2267559896
959	0.2267359619
960	0.2267006144
961	0.2266629069
962	0.2266301025
963	0.2266151693
964	0.2266102254
965	0.2265957764
966	0.2265875692
967	0.226566626
968	0.2265507894
969	0.2265468506
970	0.2265090698
971	0.2264969482
972	0.2264962321
973	0.2264703451
974	0.2264376343
975	0.2263953776
976	0.2263421102
977	0.2263101969
978	0.2263011353
979	0.2262506185
980	0.2262439087
981	0.226234672
982	0.2261965495
983	0.226135734
984	0.2261133708
985	0.226069165
986	0.2260545003
987	0.226034257
988	0.2259777954
989	0.2259319661
990	0.2258956909
991	0.2258643514
992	0.2258257609
993	0.2258126017
994	0.2257554972
995	0.2257208903
996	0.2257002645
997	0.2256505697
998	0.2256342326
999	0.2256032959
