,0,1,2
intercept,-0.2058412669055877,1.7747303393014378,-1.5688890723958504
feature_1,-0.9814783530438594,0.4398301084279216,0.5416482446159385
feature_2,1.007711374727993,-0.33666834284624303,-0.67104303188175
feature_3,-1.7029188927944254,-0.04971117230077742,1.752630065095202
feature_4,-1.5472887551204182,-0.8212573747513154,2.3685461298717336
